"ID_TIPO_IG";"Tipo_IIGG";"ID_IIGG";"IIGG nombre_oficial";"Num_exp_UE";"ID_Categoría";"Categoría";"ID_Clase";"Clase";"ID_Subclase";"Subclase";"INE_COD_CA";"INE_CA";"Ámbito Territorial";"ID_IG_CCAA";"IG_CCAA";"INE_COD_PROV";"INE_PROV";Fecha de alta;Fecha de modificación;Fecha de baja
"1";"DOP";"167";"Queso Manchego";"PDO-ES-0087";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"02";"Albacete";27/06/2023;;
"1";"DOP";"167";"Queso Manchego";"PDO-ES-0087";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"167";"Queso Manchego";"PDO-ES-0087";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"16";"Cuenca";27/06/2023;;
"1";"DOP";"167";"Queso Manchego";"PDO-ES-0087";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"45";"Toledo";27/06/2023;;
"1";"DOP";"168";"Pimentón de Murcia";"PDO-ES-0113";"1";"Alimentarios";"8";"CLASE 1.8. OTROS PRODUCTOS DEL ANEXO I DEL TRATADO";"22";"1.8 Especias";"17";"Comunidad Valenciana";"Murcia, Valencia y Andalucía.";"14";"Murcia";"03";"Alicante";27/06/2023;;
"1";"DOP";"168";"Pimentón de Murcia";"PDO-ES-0113";"1";"Alimentarios";"8";"CLASE 1.8. OTROS PRODUCTOS DEL ANEXO I DEL TRATADO";"22";"1.8 Especias";"01";"Comunidad Autónoma de Andalucía";"Murcia, Valencia y Andalucía.";"14";"Murcia";"04";"Almería";27/06/2023;;
"1";"DOP";"168";"Pimentón de Murcia";"PDO-ES-0113";"1";"Alimentarios";"8";"CLASE 1.8. OTROS PRODUCTOS DEL ANEXO I DEL TRATADO";"22";"1.8 Especias";"01";"Comunidad Autónoma de Andalucía";"Murcia, Valencia y Andalucía.";"14";"Murcia";"18";"Granada";27/06/2023;;
"1";"DOP";"385";"Aceite de Madrid";"PDO-ES-02812";"1";"Alimentarios";"5";"CLASE 1.5. ACEITES Y GRASAS";"11";"1.5 Aceites  de Oliva Virgen";"12";"Comunidad de Madrid";"Madrid";"12";"Madrid";"28";"Madrid";02/02/2024;;
"1";"DOP";"212";"Nueces de Nerpio";"PDO-ES-02786";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"19";"1.6 Otros vegetales (frutos secos)";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha y Murcia";"20";"Supraautonómica";"02";"Albacete";02/02/2024;;
"1";"DOP";"212";"Nueces de Nerpio";"PDO-ES-02786";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"19";"1.6 Otros vegetales (frutos secos)";"13";"Región de Murcia";"Castilla - La Mancha y Murcia";"20";"Supraautonómica";"30";"Murcia";02/02/2024;;
"1";"DOP";"386";"Aceite Villuercas Ibores Jara";"PDO-ES-02828";"1";"Alimentarios";"5";"CLASE 1.5. ACEITES Y GRASAS";"11";"1.5 Aceites  de Oliva Virgen";"10";"Comunidad Autónoma de Extremadura";"Extremadura";"10";"Extremadura";"10";"Cáceres";02/02/2024;;
"1";"DOP";"381";"Urbezo";"PDO-ES-02585";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"02";"Comunidad Autónoma de Aragón";"Aragón";"2";"Aragón";"50";"Zaragoza";20/03/2025;;
"1";"DOP";"389";"Miel de Ibiza / Mel d’Eivissa";"PDO-ES-02863";"1";"Alimentarios";"4";"CLASE 1.4. OTROS PRODUCTOS DE ORIGEN ANIMAL";"10";"1.4 Miel";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";20/03/2025;;
"1";"DOP";"390";"Campo de Calatrava";"PDO-ES-02870";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla-La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";20/03/2025;;
"1";"DOP";"393";"Rosalejo";"PDO-ES-02880";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla-La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";20/03/2025;;
"1";"DOP";"393";"Rosalejo";"PDO-ES-02880";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla-La Mancha";"6";"Castilla - La Mancha";"45";"Toledo";20/03/2025;;
"1";"DOP";"406";"Río Negro";"PDO-ES-03003";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla-La Mancha";"6";"Castilla - La Mancha";"19";"Guadalajara";20/03/2025;;
"1";"DOP";"168";"Pimentón de Murcia";"PDO-ES-0113";"1";"Alimentarios";"8";"CLASE 1.8. OTROS PRODUCTOS DEL ANEXO I DEL TRATADO";"22";"1.8 Especias";"13";"Región de Murcia";"Murcia, Valencia y Andalucía.";"14";"Murcia";"30";"Murcia";27/06/2023;;
"1";"DOP";"169";"Pera de Jumilla";"PDO-ES-0315";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"13";"1.6 Frutas";"13";"Región de Murcia";"Murcia";"14";"Murcia";"30";"Murcia";27/06/2023;;
"1";"DOP";"171";"Queso de Murcia";"PDO-ES-0168";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"13";"Región de Murcia";"Murcia";"14";"Murcia";"30";"Murcia";27/06/2023;;
"1";"DOP";"172";"Queso de Murcia al vino";"PDO-ES-0204";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"13";"Región de Murcia";"Murcia";"14";"Murcia";"30";"Murcia";27/06/2023;;
"1";"DOP";"173";"Aceite de Navarra";"PDO-ES-0695";"1";"Alimentarios";"5";"CLASE 1.5. ACEITES Y GRASAS";"11";"1.5 Aceites  de Oliva Virgen";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"176";"Pimientos del Piquillo de Lodosa";"PDO-ES-0080";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"14";"1.6 Hortalizas";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"178";"Roncal";"PDO-ES-0091";"1";"Alimentarios";"3";"CLASE 1.3. QUESOS";"9";"1.3 Quesos";"14";"Comunidad Foral de Navarra";"Navarra";"15";"Navarra";"31";"Navarra";27/06/2023;;
"1";"DOP";"181";"Aceite de la Comunitat Valenciana";"PDO-ES-0720";"1";"Alimentarios";"5";"CLASE 1.5. ACEITES Y GRASAS";"11";"1.5 Aceites  de Oliva Virgen";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"03";"Alicante";27/06/2023;;
"1";"DOP";"181";"Aceite de la Comunitat Valenciana";"PDO-ES-0720";"1";"Alimentarios";"5";"CLASE 1.5. ACEITES Y GRASAS";"11";"1.5 Aceites  de Oliva Virgen";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"12";"Castellon";27/06/2023;;
"1";"DOP";"181";"Aceite de la Comunitat Valenciana";"PDO-ES-0720";"1";"Alimentarios";"5";"CLASE 1.5. ACEITES Y GRASAS";"11";"1.5 Aceites  de Oliva Virgen";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"182";"Arroz de Valencia / Arròs de València";"PDO-ES-0151";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"16";"1.6 Arroces";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"03";"Alicante";27/06/2023;;
"1";"DOP";"182";"Arroz de Valencia / Arròs de València";"PDO-ES-0151";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"16";"1.6 Arroces";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"12";"Castellon";27/06/2023;;
"1";"DOP";"182";"Arroz de Valencia / Arròs de València";"PDO-ES-0151";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"16";"1.6 Arroces";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"183";"Chufa de Valencia / Xufa de València";"PDO-ES-0055";"1";"Alimentarios";"8";"CLASE 1.8. OTROS PRODUCTOS DEL ANEXO I DEL TRATADO";"23";"1.8 Frutos diversos (tubérculos, raíces, etc)";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"184";"Alcachofa de Benicarló / Carxofa de Benicarló";"PDO-ES-0202";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"14";"1.6 Hortalizas";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"12";"Castellon";27/06/2023;;
"1";"DOP";"185";"Kaki Ribera del Xúquer";"PDO-ES-0114";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"13";"1.6 Frutas";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"186";"Nísperos Callosa d'En Sarriá";"PDO-ES-0074";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"13";"1.6 Frutas";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"03";"Alicante";27/06/2023;;
"1";"DOP";"187";"Uva de mesa embolsada del Vinalopó";"PDO-ES-0075";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"13";"1.6 Frutas";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"03";"Alicante";27/06/2023;;
"1";"DOP";"188";"Granada Mollar de Elche / Granada de Elche";"PDO-ES-01230";"1";"Alimentarios";"6";"CLASE 1.6. FRUTAS, HORTALIZAS Y CEREALES FRESCOS O TRANSFORMADOS";"13";"1.6 Frutas";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"03";"Alicante";27/06/2023;;
"1";"DOP";"206";"Pebre bord de Mallorca / Pimentón de Mallorca";"PDO-ES-02465";"1";"Alimentarios";"8";"CLASE 1.8. OTROS PRODUCTOS DEL ANEXO I DEL TRATADO";"22";"1.8 Especias";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
"1";"DOP";"238";"Abona";"PDO-ES-A0975";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"239";"Alella";"PDO-ES-A1423";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"08";"Barcelona";27/06/2023;;
"1";"DOP";"240";"Alicante";"PDO-ES-A1526";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"03";"Alicante";27/06/2023;;
"1";"DOP";"240";"Alicante";"PDO-ES-A1526";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"13";"Región de Murcia";"Valencia";"19";"Valencia";"30";"Murcia";27/06/2023;;
"1";"DOP";"241";"Almansa";"PDO-ES-A0044";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"02";"Albacete";27/06/2023;;
"1";"DOP";"243";"Arlanza";"PDO-ES-A0613";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"09";"Burgos";27/06/2023;;
"1";"DOP";"243";"Arlanza";"PDO-ES-A0613";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"34";"Palencia";27/06/2023;;
"1";"DOP";"244";"Arribes";"PDO-ES-A0614";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"37";"Salamanca";27/06/2023;;
"1";"DOP";"244";"Arribes";"PDO-ES-A0614";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"49";"Zamora";27/06/2023;;
"1";"DOP";"245";"Aylés";"PDO-ES-A1522";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"02";"Comunidad Autónoma de Aragón";"Aragón";"2";"Aragón";"50";"Zaragoza";27/06/2023;;
"1";"DOP";"250";"Bierzo";"PDO-ES-A0615";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"24";"León";27/06/2023;;
"1";"DOP";"251";"Binissalem";"PDO-ES-A1056";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"04";"Comunidad Autónoma de Illes Balears";"Baleares";"4";"Baleares";"07";"Illes Balears";27/06/2023;;
"1";"DOP";"252";"Bullas";"PDO-ES-A0536";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"13";"Región de Murcia";"Murcia";"14";"Murcia";"30";"Murcia";27/06/2023;;
"1";"DOP";"254";"Calatayud";"PDO-ES-A0247";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"02";"Comunidad Autónoma de Aragón";"Aragón";"2";"Aragón";"50";"Zaragoza";27/06/2023;;
"1";"DOP";"255";"Calzadilla";"PDO-ES-A0056";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"16";"Cuenca";27/06/2023;;
"1";"DOP";"256";"Campo de Borja";"PDO-ES-A0180";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"02";"Comunidad Autónoma de Aragón";"Aragón";"2";"Aragón";"50";"Zaragoza";27/06/2023;;
"1";"DOP";"258";"Campo de La Guardia";"PDO-ES-A0055";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"45";"Toledo";27/06/2023;;
"1";"DOP";"259";"Cangas";"PDO-ES-A0119";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"03";"Principado de Asturias";"Asturias";"3";"Principado de Asturias";"33";"Asturias";27/06/2023;;
"1";"DOP";"260";"Cariñena";"PDO-ES-A0043";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"02";"Comunidad Autónoma de Aragón";"Aragón";"2";"Aragón";"50";"Zaragoza";27/06/2023;;
"1";"DOP";"261";"Casa del Blanco";"PDO-ES-A0060";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"265";"Cataluña / Catalunya";"PDO-ES-A1549";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"08";"Barcelona";27/06/2023;;
"1";"DOP";"265";"Cataluña / Catalunya";"PDO-ES-A1549";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"17";"Girona";27/06/2023;;
"1";"DOP";"265";"Cataluña / Catalunya";"PDO-ES-A1549";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"25";"Lleida";27/06/2023;;
"1";"DOP";"265";"Cataluña / Catalunya";"PDO-ES-A1549";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"15";"Comunidad Autónoma del País Vasco";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"01";"Álava";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"10";"Comunidad Autónoma de Extremadura";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"06";"Badajoz";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"08";"Barcelona";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"17";"Girona";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"25";"Lleida";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"14";"Comunidad Foral de Navarra";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"31";"Navarra";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"16";"Comunidad Autónoma de La Rioja";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"26";"La Rioja";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"43";"Tarragona";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"17";"Comunidad Valenciana";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"46";"Valencia";27/06/2023;;
"1";"DOP";"266";"Cava";"PDO-ES-A0735";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"02";"Comunidad Autónoma de Aragón";"Aragón, Cataluña, Extremadura, La Rioja, Navarra, País Vasco y Valencia";"20";"Supraautonómica";"50";"Zaragoza";27/06/2023;;
"1";"DOP";"267";"Cebreros";"PDO-ES-02348";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"05";"Ávila";27/06/2023;;
"1";"DOP";"268";"Arabako Txakolina / Txakolí de Álava / Chacolí de Álava";"PDO-ES-A0732";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"15";"Comunidad Autónoma del País Vasco";"País Vasco";"16";"País Vasco";"01";"Álava";27/06/2023;;
"1";"DOP";"269";"Bizkaiko Txakolina / Chacolí de Bizkaia / Txakolí de Bizkaia";"PDO-ES-A0746";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"15";"Comunidad Autónoma del País Vasco";"País Vasco";"16";"País Vasco";"48";"Vizcaya";27/06/2023;;
"1";"DOP";"270";"Getariako Txakolina / Chacolí de Getaria / Txakolí de Getaria";"PDO-ES-A0741";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"15";"Comunidad Autónoma del País Vasco";"País Vasco";"16";"País Vasco";"20";"Guipúzcoa";27/06/2023;;
"1";"DOP";"271";"Chozas Carrascal";"PDO-ES-N1637";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"272";"Cigales";"PDO-ES-A0622";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"34";"Palencia";27/06/2023;;
"1";"DOP";"272";"Cigales";"PDO-ES-A0622";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"08";"Comunidad Autónoma de Castilla y León";"Castilla y León";"5";"Castilla y León";"47";"Valladolid";27/06/2023;;
"1";"DOP";"273";"Conca de Barberà";"PDO-ES-A1422";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"274";"Condado de Huelva";"PDO-ES-A1485";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"21";"Huelva";27/06/2023;;
"1";"DOP";"277";"Costers del Segre";"PDO-ES-A1523";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"25";"Lleida";27/06/2023;;
"1";"DOP";"277";"Costers del Segre";"PDO-ES-A1523";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"43";"Tarragona";27/06/2023;;
"1";"DOP";"279";"Dehesa del Carrizal";"PDO-ES-A0054";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"281";"Dominio de Valdepusa";"PDO-ES-A0052";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"45";"Toledo";27/06/2023;;
"1";"DOP";"282";"El Hierro";"PDO-ES-A1250";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"283";"El Terrerazo";"PDO-ES-A0940";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"17";"Comunidad Valenciana";"Valencia";"19";"Valencia";"46";"Valencia";27/06/2023;;
"1";"DOP";"284";"El Vicario";"PDO-ES-N1634";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"13";"Ciudad Real";27/06/2023;;
"1";"DOP";"285";"Empordà";"PDO-ES-A1548";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"09";"Comunidad Autónoma de Cataluña";"Cataluña";"8";"Cataluña";"17";"Girona";27/06/2023;;
"1";"DOP";"287";"Finca Élez";"PDO-ES-A0053";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"02";"Albacete";27/06/2023;;
"1";"DOP";"289";"Gran Canaria";"PDO-ES-A0112";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"35";"Las Palmas";27/06/2023;;
"1";"DOP";"290";"Granada";"PDO-ES-A1475";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"18";"Granada";27/06/2023;;
"1";"DOP";"291";"Guijoso";"PDO-ES-A0058";"3";"Vinos";"19";"VINOS DOP";"43";"VP: “Vino de Pago”";"07";"Comunidad Autónoma de Castilla-La Mancha";"Castilla - La Mancha";"6";"Castilla - La Mancha";"02";"Albacete";27/06/2023;;
"1";"DOP";"295";"Islas Canarias";"PDO-ES-A1511";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"35";"Las Palmas";27/06/2023;;
"1";"DOP";"295";"Islas Canarias";"PDO-ES-A1511";"3";"Vinos";"19";"VINOS DOP";"44";"VC: ""Vino de Calidad”";"05";"Comunidad Autónoma de Canarias";"Canarias";"7";"Canarias";"38";"Santa Cruz de Tenerife";27/06/2023;;
"1";"DOP";"296";"Jerez-Xérès-Sherry / Jerez / Xérès / Sherry";"PDO-ES-A1483";"3";"Vinos";"19";"VINOS DOP";"42";"DO: “Vino de Denominación de Origen”";"01";"Comunidad Autónoma de Andalucía";"Andalucía";"1";"Andalucía";"11";"Cádiz";27/06/2023;;
